
Freq.	Trans.
2372.4	-.65481
2374.3	-.6554
2376.3	-.65553
2378.2	-.6556
2380.1	-.65582
2382	-.65615
2384	-.6564
2385.9	-.6564
2387.8	-.65636
2389.8	-.65644
2391.7	-.65646
2393.6	-.65634
2395.5	-.65636
2397.5	-.65673
2399.4	-.65721
2401.3	-.65751
2403.3	-.65766
2405.2	-.65772
2407.1	-.65769
2409	-.65776
2411	-.65797
2412.9	-.65809
2414.8	-.65811
2416.8	-.65812
2418.7	-.65816
2420.6	-.65824
2422.5	-.65833
2424.5	-.65841
2426.4	-.6585
2428.3	-.65853
2430.3	-.65838
2432.2	-.65808
2434.1	-.65779
2436	-.65751
2438	-.65731
2439.9	-.6572
2441.8	-.65702
2443.8	-.65677
2445.7	-.65651
2447.6	-.65621
2449.5	-.65595
2451.5	-.65568
2453.4	-.65534
2455.3	-.65506
2457.3	-.65496
2459.2	-.65493
2461.1	-.65492
2463	-.65485
2465	-.65451
2466.9	-.65397
2468.8	-.65354
2470.8	-.65324
2472.7	-.65289
2474.6	-.65243
2476.6	-.65198
2478.5	-.65165
2480.4	-.65131
2482.3	-.6508
2484.3	-.65016
2486.2	-.64952
2488.1	-.64895
2490.1	-.64845
2492	-.64799
2493.9	-.64745
2495.8	-.64677
2497.8	-.64594
2499.7	-.64499
2501.6	-.64417
2503.6	-.64356
2505.5	-.6429
2507.4	-.64199
2509.3	-.64094
2511.3	-.63989
2513.2	-.63888
2515.1	-.63776
2517.1	-.63658
2519	-.63543
2520.9	-.63425
2522.8	-.63306
2524.8	-.63182
2526.7	-.63052
2528.6	-.62933
2530.6	-.62813
2532.5	-.62673
2534.4	-.62528
2536.3	-.62391
2538.3	-.62257
2540.2	-.62118
2542.1	-.61963
2544.1	-.61795
2546	-.61616
2547.9	-.61429
2549.8	-.61253
2551.8	-.61089
2553.7	-.60916
2555.6	-.60731
2557.6	-.6054
2559.5	-.60339
2561.4	-.6013
2563.3	-.59934
2565.3	-.59751
2567.2	-.59554
2569.1	-.59327
2571.1	-.59091
2573	-.58878
2574.9	-.58682
2576.8	-.5846
2578.8	-.58198
2580.7	-.57932
2582.6	-.57688
2584.6	-.57433
2586.5	-.57151
2588.4	-.56874
2590.4	-.56607
2592.3	-.56332
2594.2	-.56047
2596.1	-.55757
2598.1	-.55471
2600	-.5519
2601.9	-.54903
2603.9	-.54599
2605.8	-.54284
2607.7	-.53973
2609.6	-.5367
2611.6	-.53369
2613.5	-.5306
2615.4	-.52741
2617.4	-.5242
2619.3	-.52092
2621.2	-.51747
2623.1	-.51394
2625.1	-.51048
2627	-.5071
2628.9	-.50368
2630.9	-.5002
2632.8	-.49664
2634.7	-.49293
2636.6	-.48916
2638.6	-.48543
2640.5	-.48162
2642.4	-.47768
2644.4	-.47384
2646.3	-.47014
2648.2	-.46632
2650.1	-.46232
2652.1	-.45831
2654	-.45437
2655.9	-.45042
2657.9	-.44634
2659.8	-.4421
2661.7	-.43785
2663.6	-.43365
2665.6	-.42936
2667.5	-.42498
2669.4	-.42057
2671.4	-.41604
2673.3	-.41136
2675.2	-.40655
2677.1	-.40176
2679.1	-.397
2681	-.39209
2682.9	-.38712
2684.9	-.38214
2686.8	-.37712
2688.7	-.37208
2690.6	-.36702
2692.6	-.36199
2694.5	-.35685
2696.4	-.35143
2698.4	-.34592
2700.3	-.3404
2702.2	-.33484
2704.2	-.32936
2706.1	-.32393
2708	-.31836
2709.9	-.31268
2711.9	-.30693
2713.8	-.3011
2715.7	-.29536
2717.7	-.28978
2719.6	-.28404
2721.5	-.27805
2723.4	-.27202
2725.4	-.2659
2727.3	-.25967
2729.2	-.25377
2731.2	-.24822
2733.1	-.2424
2735	-.23613
2736.9	-.22992
2738.9	-.22409
2740.8	-.21839
2742.7	-.21249
2744.7	-.2065
2746.6	-.20064
2748.5	-.19482
2750.4	-.18876
2752.4	-.18234
2754.3	-.17599
2756.2	-.17014
2758.2	-.16448
2760.1	-.15863
2762	-.15266
2763.9	-.14664
2765.9	-.14069
2767.8	-.13486
2769.7	-.12895
2771.7	-.12304
2773.6	-.11734
2775.5	-.1117
2777.4	-.10599
2779.4	-.10036
2781.3	-.09473
2783.2	-.089
2785.2	-.083449
2787.1	-.078097
2789	-.072717
2790.9	-.067297
2792.9	-.061684
2794.8	-.055786
2796.7	-.049925
2798.7	-.044354
2800.6	-.039049
2802.5	-.033911
2804.4	-.028804
2806.4	-.023514
2808.3	-.018052
2810.2	-.012688
2812.2	-.0076179
2814.1	-.0028978
