# Data taken from the Leiden Laboratory Ice Database
# Paper: Öberg et al, DOI: 10.1051/0004-6361:20065881

# Pure H2O (10000 L) - 15 K
# https://icedb.strw.leidenuniv.nl/data/13

Freq. Trans.
1029.99 -0.00223140
1030.95 -0.00228142
1031.91 -0.00226968
1032.88 -0.00218749
1033.84 -0.00232733
1034.81 -0.00241254
1035.77 -0.00245240
1036.74 -0.00231637
1037.70 -0.00224952
1038.66 -0.00227163
1039.63 -0.00220175
1040.59 -0.00217282
1041.56 -0.00234182
1042.52 -0.00245229
1043.49 -0.00237581
1044.45 -0.00228612
1045.42 -0.00233864
1046.38 -0.00213861
1047.34 -0.00199371
1048.31 -0.00221016
1049.27 -0.00221486
1050.24 -0.00220153
1051.20 -0.00207065
1052.17 -0.00209556
1053.13 -0.00185520
1054.10 -0.00172753
1055.06 -0.00213669
1056.02 -0.00215191
1056.99 -0.00221904
1057.95 -0.00229877
1058.92 -0.00212785
1059.88 -0.00227379
1060.85 -0.00253547
1061.81 -0.00237906
1062.78 -0.00213457
1063.74 -0.00224253
1064.70 -0.00225305
1065.67 -0.00228161
1066.63 -0.00211634
1067.60 -0.00149157
1068.56 -0.00173516
1069.53 -0.00201095
1070.49 -0.00200678
1071.45 -0.00206231
1072.42 -0.00203209
1073.38 -0.00191260
1074.35 -0.00144811
1075.31 -0.00147967
1076.28 -0.00185230
1077.24 -0.00204950
1078.21 -0.00222251
1079.17 -0.00226041
1080.13 -0.00212516
1081.10 -0.00125655
1082.06 -0.00107665
1083.03 -0.00177188
1083.99 -0.00172999
1084.96 -0.00169392
1085.92 -0.00173251
1086.89 -0.00206607
1087.85 -0.00186056
1088.81 -0.000943259
1089.78 -0.00125880
1090.74 -0.00160327
1091.71 -0.00154050
1092.67 -0.00172941
1093.64 -0.00181074
1094.60 -0.00175782
1095.56 -0.00180473
1096.53 -0.00178054
1097.49 -0.00181705
1098.46 -0.00196896
1099.42 -0.00184152
1100.39 -0.00176336
1101.35 -0.00193339
1102.32 -0.00156406
1103.28 -0.00125445
1104.24 -0.00161704
1105.21 -0.00176105
1106.17 -0.00165377
1107.14 -0.00146203
1108.10 -0.00157015
1109.07 -0.00158898
1110.03 -0.00157864
1111.00 -0.00164406
1111.96 -0.00154824
1112.92 -0.00149100
1113.89 -0.00162972
1114.85 -0.00179014
1115.82 -0.00181426
1116.78 -0.00141378
1117.75 -0.00138059
1118.71 -0.00174954
1119.68 -0.00169512
1120.64 -0.00148987
1121.60 -0.00142235
1122.57 -0.00139698
1123.53 -0.00124005
1124.50 -0.00139348
1125.46 -0.00152312
1126.43 -0.00148510
1127.39 -0.00157022
1128.35 -0.00157509
1129.32 -0.00149028
1130.28 -0.00147770
1131.25 -0.00166002
1132.21 -0.00160598
1133.18 -0.00139473
1134.14 -0.00138501
1135.11 -0.00142739
1136.07 -0.00136376
1137.03 -0.00157261
1138.00 -0.00172293
1138.96 -0.00130620
1139.93 -0.00120522
1140.89 -0.00139850
1141.86 -0.00152718
1142.82 -0.00136710
1143.79 -0.00139702
1144.75 -0.00155953
1145.71 -0.00126676
1146.68 -0.00110307
1147.64 -0.00121052
1148.61 -0.00132344
1149.57 -0.00139615
1150.54 -0.00135786
1151.50 -0.00113927
1152.46 -0.00100509
1153.43 -0.00104969
1154.39 -0.00115702
1155.36 -0.00120586
1156.32 -0.00116359
1157.29 -0.000998286
1158.25 -0.00118060
1159.22 -0.00151917
1160.18 -0.00132021
1161.14 -0.00112536
1162.11 -0.00101588
1163.07 -0.000877204
1164.04 -0.000887624
1165.00 -0.000785362
1165.97 -0.000649498
1166.93 -0.000841707
1167.90 -0.00103247
1168.86 -0.00114646
1169.82 -0.00113922
1170.79 -0.00104158
1171.75 -0.000725464
1172.72 -0.000671201
1173.68 -0.000967098
1174.65 -0.000851827
1175.61 -0.000868189
1176.57 -0.00105884
1177.54 -0.000971765
1178.50 -0.00117245
1179.47 -0.00137774
1180.43 -0.000805413
1181.40 -0.000616711
1182.36 -0.000811830
1183.33 -0.000833502
1184.29 -0.000746632
1185.25 -0.000663360
1186.22 -0.000640584
1187.18 -0.000495223
1188.15 -0.000590511
1189.11 -0.000709816
1190.08 -0.000578538
1191.04 -0.000539004
1192.01 -0.000625540
1192.97 -0.000391135
1193.93 -0.000121152
1194.90 -0.000391038
1195.86 -0.000554261
1196.83 -0.000371111
1197.79 -0.000270616
1198.76 -0.000330559
1199.72 -0.000275950
1200.69 -0.000312307
1201.65 -0.000428549
1202.61 -0.000255962
1203.58 -0.000276758
1204.54 -0.000380022
1205.51 -0.000328923
1206.47 -0.000252282
1207.44 -0.000245716
1208.40 -0.000427547
1209.36 -0.000304957
1210.33 -0.000110122
1211.29 -5.66544e-05
1212.26 -0.000158714
1213.22 -0.000315460
1214.19 -0.000159274
1215.15 -0.000103711
1216.12 -3.30990e-05
1217.08 7.40082e-05
1218.04 -4.75207e-06
1219.01 0.000136863
1219.97 0.000207336
1220.94 5.51061e-05
1221.90 0.000102258
1222.87 0.000159755
1223.83 0.000151521
1224.80 0.000177136
1225.76 0.000187339
1226.72 0.000178067
1227.69 0.000185627
1228.65 0.000260211
1229.62 0.000394788
1230.58 0.000460458
1231.55 0.000453193
1232.51 0.000427870
