# This data was collected and compiled at the NASA/Ames Research Center, Moffett Field, CA.  Any use of this data should recognize the parent publication:

# D.M. Hudgins, S.A. Sandford, L.J. Allamandola, and A.G.G.M. Tielens, "Mid- and Far-Infrared Spectroscopy of Ices: Optical Constants and Integrated Absorbances", The Astrophysical Journal Supplement Series, 86, no. 2, p. 713-870, 1993

# Interstellar mix - 10 K - H2O:CH3OH:CO:NH3 = 100:50:1:1
# http://www.astrochem.org/data/ISMix.php

Freq.	%T,10K	n, 10K	k, 10K
#(cm-1)
2100.6	99.800	1.3500	0.0021923
2101.6	99.800	1.3501	0.0021944
2102.6	99.800	1.3503	0.0021973
2103.5	99.800	1.3503	0.0021949
2104.5	99.800	1.3505	0.0021987
2105.5	99.800	1.3507	0.0022020
2106.4	99.800	1.3507	0.0022008
2107.4	99.800	1.3511	0.0022068
2108.3	99.800	1.3511	0.0022066
2109.3	99.800	1.3515	0.0022140
2110.3	99.700	1.3518	0.0028768
2111.2	99.700	1.3515	0.0028706
2112.2	99.700	1.3517	0.0028720
2113.2	99.700	1.3519	0.0028753
2114.1	99.700	1.3519	0.0028720
2115.1	99.700	1.3522	0.0028768
2116.1	99.700	1.3527	0.0028839
2117.0	99.600	1.3525	0.0035381
2118.0	99.600	1.3526	0.0035377
2119.0	99.600	1.3528	0.0035400
2119.9	99.600	1.3527	0.0035353
2120.9	99.600	1.3530	0.0035400
2121.9	99.600	1.3534	0.0035453
2122.8	99.600	1.3535	0.0035453
2123.8	99.500	1.3541	0.0042095
2124.7	99.500	1.3539	0.0042036
2125.7	99.500	1.3544	0.0042102
2126.7	99.400	1.3549	0.0048718
2127.6	99.400	1.3548	0.0048676
2128.6	99.300	1.3554	0.0055308
2129.6	99.200	1.3559	0.0061920
2130.5	99.100	1.3556	0.0068412
2131.5	98.900	1.3557	0.0081565
2132.5	98.800	1.3558	0.0088124
2133.4	98.600	1.3546	0.010110
2134.4	98.500	1.3539	0.010757
2135.4	98.500	1.3535	0.010745
2136.3	98.400	1.3517	0.011375
2137.3	98.500	1.3515	0.010705
2138.2	98.500	1.3499	0.010674
2139.2	98.700	1.3496	0.0093431
2140.2	98.800	1.3498	0.0086823
2141.1	98.900	1.3490	0.0080078
2142.1	99.000	1.3494	0.0073547
2143.1	99.100	1.3500	0.0067058
2144.0	99.100	1.3497	0.0066967
2145.0	99.200	1.3502	0.0060501
2146.0	99.200	1.3509	0.0060587
2146.9	99.200	1.3507	0.0060525
2147.9	99.200	1.3512	0.0060582
2148.9	99.200	1.3517	0.0060637
2149.8	99.200	1.3515	0.0060582
2150.8	99.100	1.3518	0.0067124
2151.8	99.100	1.3520	0.0067115
2152.7	99.100	1.3515	0.0066996
2153.7	99.100	1.3520	0.0067058
2154.6	99.100	1.3515	0.0066948
2155.6	99.100	1.3519	0.0066969
2156.6	99.100	1.3522	0.0066991
2157.5	99.100	1.3518	0.0066881
2158.5	99.100	1.3521	0.0066912
2159.5	99.100	1.3525	0.0066948
2160.4	99.100	1.3522	0.0066864
2161.4	99.000	1.3525	0.0073369
2162.4	99.000	1.3527	0.0073352
2163.3	99.000	1.3520	0.0073218
2164.3	99.000	1.3523	0.0073228
2165.3	99.000	1.3526	0.0073237
2166.2	99.000	1.3521	0.0073113
2167.2	99.000	1.3527	0.0073185
2168.1	99.000	1.3522	0.0073068
2169.1	99.000	1.3526	0.0073094
2170.1	99.000	1.3531	0.0073137
2171.0	98.900	1.3525	0.0079477
2172.0	98.900	1.3526	0.0079455
2173.0	98.900	1.3528	0.0079451
2173.9	98.900	1.3522	0.0079310
2174.9	98.900	1.3525	0.0079317
2175.9	98.900	1.3528	0.0079322
2176.8	98.900	1.3522	0.0079191
2177.8	98.900	1.3525	0.0079205
2178.8	98.900	1.3528	0.0079217
2179.7	98.900	1.3523	0.0079093
2180.7	98.900	1.3531	0.0079179
2181.6	98.800	1.3523	0.0085464
2182.6	98.900	1.3526	0.0079026
2183.6	98.800	1.3529	0.0085464
2184.5	98.900	1.3522	0.0078897
2185.5	98.800	1.3526	0.0085340
2186.5	98.900	1.3529	0.0078931
2187.4	98.800	1.3524	0.0085235
2188.4	98.800	1.3526	0.0085220
2189.4	98.800	1.3528	0.0085218
2190.3	98.800	1.3521	0.0085070
2191.3	98.800	1.3524	0.0085073
2192.3	98.800	1.3528	0.0085080
2193.2	98.800	1.3521	0.0084939
2194.2	98.800	1.3524	0.0084944
2195.2	98.800	1.3527	0.0084951
2196.1	98.800	1.3520	0.0084810
2197.1	98.800	1.3527	0.0084877
2198.0	98.800	1.3521	0.0084736
2199.0	98.800	1.3524	0.0084743
2200.0	98.800	1.3527	0.0084753
2200.9	98.800	1.3521	0.0084615
2201.9	98.800	1.3524	0.0084627
2202.9	98.800	1.3528	0.0084636
2203.8	98.800	1.3521	0.0084500
2204.8	98.800	1.3525	0.0084512
2205.8	98.800	1.3528	0.0084519
2206.7	98.800	1.3522	0.0084388
2207.7	98.800	1.3525	0.0084400
2208.7	98.800	1.3529	0.0084412
2209.6	98.800	1.3523	0.0084281
2210.6	98.800	1.3530	0.0084348
2211.5	98.800	1.3524	0.0084214
2212.5	98.800	1.3528	0.0084233
2213.5	98.800	1.3532	0.0084257
2214.4	98.800	1.3528	0.0084152
2215.4	98.700	1.3531	0.0090501
2216.4	98.700	1.3532	0.0090477
2217.3	98.700	1.3525	0.0090325
2218.3	98.700	1.3528	0.0090325
2219.3	98.700	1.3531	0.0090325
2220.2	98.700	1.3523	0.0090177
2221.2	98.700	1.3527	0.0090184
2222.2	98.700	1.3530	0.0090189
2223.1	98.700	1.3523	0.0090044
2224.1	98.700	1.3531	0.0090110
2225.0	98.700	1.3524	0.0089970
2226.0	98.700	1.3528	0.0089986
2227.0	98.700	1.3533	0.0090015
2227.9	98.600	1.3525	0.0096183
2228.9	98.600	1.3527	0.0096152
2229.9	98.600	1.3529	0.0096140
2230.8	98.600	1.3520	0.0095973
2231.8	98.600	1.3523	0.0095968
2232.8	98.600	1.3526	0.0095959
2233.7	98.600	1.3518	0.0095799
2234.7	98.600	1.3521	0.0095794
2235.7	98.600	1.3524	0.0095787
2236.6	98.600	1.3515	0.0095625
2237.6	98.600	1.3518	0.0095611
2238.6	98.600	1.3519	0.0095587
2239.5	98.700	1.3512	0.0089159
2240.5	98.600	1.3519	0.0095501
2241.4	98.700	1.3511	0.0089054
2242.4	98.700	1.3515	0.0089078
2243.4	98.700	1.3519	0.0089092
2244.3	98.700	1.3512	0.0088949
2245.3	98.700	1.3516	0.0088954
2246.3	98.700	1.3519	0.0088959
2247.2	98.700	1.3511	0.0088806
2248.2	98.700	1.3514	0.0088809
2249.2	98.700	1.3517	0.0088801
2250.1	98.700	1.3509	0.0088639
2251.1	98.700	1.3510	0.0088615
2252.1	98.800	1.3512	0.0082374
2253.0	98.800	1.3507	0.0082254
2254.0	98.800	1.3514	0.0082321
2254.9	98.800	1.3507	0.0082178
2255.9	98.800	1.3509	0.0082164
2256.9	98.900	1.3512	0.0075953
2257.8	98.900	1.3508	0.0075853
2258.8	98.900	1.3511	0.0075874
2259.8	98.900	1.3514	0.0075884
2260.7	98.900	1.3508	0.0075753
2261.7	98.900	1.3510	0.0075741
2262.7	99.000	1.3513	0.0069556
2263.6	99.000	1.3509	0.0069470
2264.6	99.000	1.3513	0.0069494
2265.6	99.000	1.3516	0.0069506
2266.5	99.000	1.3510	0.0069389
2267.5	99.000	1.3512	0.0069380
2268.5	99.100	1.3515	0.0063224
2269.4	99.100	1.3512	0.0063150
2270.4	99.100	1.3519	0.0063219
2271.3	99.100	1.3514	0.0063124
2272.3	99.100	1.3517	0.0063138
2273.3	99.100	1.3520	0.0063145
2274.2	99.100	1.3515	0.0063038
2275.2	99.100	1.3516	0.0063024
2276.2	99.200	1.3519	0.0056901
2277.1	99.200	1.3516	0.0056839
2278.1	99.200	1.3520	0.0056863
2279.1	99.200	1.3522	0.0056870
2280.0	99.200	1.3517	0.0056772
2281.0	99.300	1.3522	0.0050693
2282.0	99.200	1.3524	0.0056820
2282.9	99.300	1.3520	0.0050616
2283.9	99.300	1.3527	0.0050693
2284.8	99.300	1.3524	0.0050626
2285.8	99.300	1.3527	0.0050650
2286.8	99.300	1.3530	0.0050659
2287.7	99.300	1.3526	0.0050585
2288.7	99.300	1.3528	0.0050590
2289.7	99.300	1.3529	0.0050573
2290.6	99.400	1.3526	0.0044432
2291.6	99.400	1.3531	0.0044479
2292.6	99.400	1.3534	0.0044508
2293.5	99.400	1.3532	0.0044456
2294.5	99.400	1.3535	0.0044475
2295.5	99.400	1.3538	0.0044489
2296.4	99.400	1.3535	0.0044432
2297.4	99.400	1.3538	0.0044446
2298.4	99.400	1.3540	0.0044456
2299.3	99.400	1.3537	0.0044389
2300.3	99.400	1.3541	0.0044420
2301.2	99.400	1.3537	0.0044343
2302.2	99.500	1.3541	0.0038335
2303.2	99.400	1.3543	0.0044382
2304.1	99.500	1.3540	0.0038285
2305.1	99.500	1.3544	0.0038323
2306.1	99.500	1.3547	0.0038342
2307.0	99.500	1.3545	0.0038300
2308.0	99.500	1.3548	0.0038319
2309.0	99.500	1.3551	0.0038333
2309.9	99.500	1.3549	0.0038290
2310.9	99.500	1.3551	0.0038300
2311.9	99.500	1.3554	0.0038309
2312.8	99.500	1.3552	0.0038266
2313.8	99.500	1.3556	0.0038295
2314.7	99.500	1.3553	0.0038245
2315.7	99.500	1.3556	0.0038257
2316.7	99.500	1.3558	0.0038259
2317.6	99.500	1.3555	0.0038209
2318.6	99.500	1.3557	0.0038214
2319.6	99.500	1.3558	0.0038207
2320.5	99.600	1.3558	0.0032206
2321.5	99.500	1.3561	0.0038197
2322.5	99.600	1.3564	0.0032244
2323.4	99.500	1.3562	0.0038176
2324.4	99.600	1.3566	0.0032237
2325.4	99.400	1.3567	0.0044155
2326.3	99.600	1.3564	0.0032177
2327.3	99.400	1.3568	0.0044117
2328.2	99.600	1.3565	0.0032153
2329.2	99.400	1.3567	0.0044062
2330.2	99.600	1.3569	0.0032163
2331.1	99.400	1.3566	0.0044012
2332.1	99.600	1.3568	0.0032115
2333.1	99.400	1.3569	0.0043998
2334.0	99.600	1.3565	0.0032053
2335.0	99.500	1.3569	0.0038006
2336.0	99.600	1.3570	0.0032074
2336.9	99.600	1.3571	0.0032065
2337.9	99.500	1.3572	0.0037985
2338.9	99.600	1.3574	0.0032063
2339.8	99.500	1.3572	0.0037935
2340.8	99.600	1.3573	0.0032020
2341.8	99.500	1.3574	0.0037928
2342.7	99.600	1.3571	0.0031953
2343.7	99.600	1.3575	0.0031981
2344.6	99.600	1.3572	0.0031934
2345.6	99.700	1.3576	0.0026059
2346.6	99.600	1.3578	0.0031958
2347.5	99.700	1.3575	0.0026028
2348.5	99.700	1.3578	0.0026045
2349.5	99.800	1.3583	0.0020199
2350.4	99.700	1.3584	0.0026081
2351.4	99.700	1.3586	0.0026083
2352.4	99.700	1.3588	0.0026088
2353.3	99.700	1.3588	0.0026069
2354.3	99.700	1.3591	0.0026090
2355.3	99.600	1.3593	0.0031953
2356.2	99.600	1.3588	0.0031891
2357.2	99.700	1.3592	0.0026052
2358.1	99.600	1.3591	0.0031886
2359.1	99.600	1.3591	0.0031857
2360.1	99.700	1.3593	0.0026011
2361.0	99.600	1.3592	0.0031841
2362.0	99.600	1.3591	0.0031815
2363.0	99.700	1.3593	0.0025964
2363.9	99.700	1.3594	0.0025959
2364.9	99.600	1.3595	0.0031796
2365.9	99.600	1.3594	0.0031762
2366.8	99.700	1.3591	0.0025885
2367.8	99.700	1.3594	0.0025899
2368.8	99.700	1.3596	0.0025897
2369.7	99.700	1.3594	0.0025866
2370.7	99.700	1.3595	0.0025859
2371.6	99.800	1.3594	0.0020018
2372.6	99.800	1.3598	0.0020041
2373.6	99.800	1.3600	0.0020046
2374.5	99.800	1.3600	0.0020027
2375.5	99.800	1.3601	0.0020022
2376.5	99.900	1.3604	0.0014238
2377.4	99.800	1.3603	0.0020022
2378.4	99.900	1.3605	0.0014229
2379.4	99.900	1.3608	0.0014243
2380.3	99.900	1.3609	0.0014241
2381.3	99.900	1.3611	0.0014248
2382.3	99.900	1.3613	0.0014257
2383.2	99.900	1.3613	0.0014248
2384.2	99.900	1.3615	0.0014253
2385.2	99.900	1.3617	0.0014255
2386.1	99.900	1.3617	0.0014243
2387.1	99.900	1.3619	0.0014250
2388.0	99.900	1.3619	0.0014238
2389.0	99.900	1.3621	0.0014238
2390.0	99.900	1.3621	0.0014231
2390.9	100.00	1.3623	0.00084877
2391.9	99.900	1.3626	0.0014246
2392.9	99.900	1.3626	0.0014229
2393.8	100.00	1.3627	0.00084877
2394.8	99.900	1.3629	0.0014229
2395.8	100.00	1.3630	0.00084925
2396.7	100.00	1.3633	0.00085044
2397.7	99.900	1.3634	0.0014234
2398.7	100.00	1.3636	0.00085044
2399.6	99.900	1.3636	0.0014224
2400.6	100.00	1.3638	0.00085020
2401.5	100.00	1.3641	0.00085115
2402.5	99.900	1.3643	0.0014229
2403.5	99.900	1.3643	0.0014219
2404.4	99.900	1.3641	0.0014198
2405.4	100.00	1.3645	0.00084972
2406.4	99.900	1.3648	0.0014212
2407.3	99.900	1.3647	0.0014195
2408.3	99.900	1.3648	0.0014191
2409.3	99.900	1.3649	0.0014184
2410.2	99.900	1.3649	0.0014169
2411.2	99.900	1.3649	0.0014160
2412.2	100.00	1.3653	0.00084734
2413.1	99.900	1.3654	0.0014164
2414.1	99.900	1.3655	0.0014153
2415.1	99.900	1.3656	0.0014148
2416.0	99.900	1.3656	0.0014136
2417.0	99.900	1.3658	0.0014133
2417.9	99.900	1.3658	0.0014122
2418.9	99.900	1.3660	0.0014114
2419.9	99.900	1.3661	0.0014110
2420.8	99.900	1.3661	0.0014100
2421.8	99.900	1.3663	0.0014093
2422.8	99.900	1.3665	0.0014088
2423.7	99.900	1.3665	0.0014076
2424.7	99.900	1.3666	0.0014071
2425.7	99.900	1.3668	0.0014064
2426.6	99.900	1.3668	0.0014050
2427.6	99.900	1.3670	0.0014048
2428.6	99.900	1.3671	0.0014038
2429.5	99.900	1.3671	0.0014029
2430.5	99.900	1.3674	0.0014024
2431.4	99.900	1.3674	0.0014009
2432.4	99.900	1.3675	0.0014005
2433.4	99.900	1.3677	0.0013998
2434.3	99.900	1.3677	0.0013983
2435.3	99.900	1.3679	0.0013976
2436.3	99.900	1.3681	0.0013971
2437.2	99.900	1.3681	0.0013957
2438.2	99.900	1.3682	0.0013950
2439.2	99.900	1.3684	0.0013940
2440.1	99.900	1.3684	0.0013928
2441.1	99.900	1.3686	0.0013921
2442.1	99.900	1.3688	0.0013912
2443.0	99.900	1.3688	0.0013897
2444.0	99.900	1.3690	0.0013890
2444.9	99.900	1.3690	0.0013881
2445.9	99.900	1.3692	0.0013869
2446.9	99.900	1.3694	0.0013862
2447.8	99.900	1.3694	0.0013847
2448.8	99.900	1.3696	0.0013838
2449.8	99.900	1.3697	0.0013826
2450.7	99.900	1.3697	0.0013814
2451.7	99.900	1.3699	0.0013804
2452.7	99.900	1.3701	0.0013793
2453.6	99.900	1.3701	0.0013778
2454.6	99.900	1.3703	0.0013766
2455.6	99.900	1.3705	0.0013757
2456.5	99.900	1.3705	0.0013742
2457.5	99.900	1.3707	0.0013728
2458.5	99.900	1.3709	0.0013721
2459.4	99.900	1.3709	0.0013709
2460.4	99.900	1.3711	0.0013695
2461.3	99.900	1.3712	0.0013680
2462.3	99.900	1.3713	0.0013671
2463.3	99.900	1.3715	0.0013657
2464.2	99.900	1.3716	0.0013642
2465.2	99.900	1.3717	0.0013628
2466.2	99.900	1.3719	0.0013614
2467.1	99.900	1.3719	0.0013604
2468.1	99.900	1.3720	0.0013585
2469.1	100.00	1.3723	0.00080252
2470.0	99.900	1.3725	0.0013561
2471.0	100.00	1.3727	0.00080013
2472.0	99.900	1.3730	0.0013528
2472.9	100.00	1.3731	0.00079751
2473.9	99.900	1.3735	0.0013494
2474.8	99.900	1.3735	0.0013483
2475.8	99.900	1.3737	0.0013466
2476.8	99.900	1.3739	0.0013447
2477.7	99.900	1.3739	0.0013435
2478.7	99.900	1.3741	0.0013418
2479.7	99.900	1.3744	0.0013399
2480.6	99.900	1.3745	0.0013380
2481.6	99.900	1.3747	0.0013366
2482.6	99.900	1.3750	0.0013344
2483.5	99.900	1.3751	0.0013328
2484.5	99.900	1.3755	0.0013306
2485.5	99.900	1.3759	0.0013280
2486.4	99.800	1.3760	0.0018775
2487.4	99.800	1.3761	0.0018754
2488.4	99.800	1.3763	0.0018730
2489.3	99.800	1.3763	0.0018711
2490.3	99.800	1.3767	0.0018680
2491.2	99.800	1.3769	0.0018659
2492.2	99.700	1.3772	0.0024137
2493.2	99.700	1.3773	0.0024111
2494.1	99.700	1.3772	0.0024092
2495.1	99.700	1.3776	0.0024061
2496.1	99.700	1.3780	0.0024023
2497.0	99.600	1.3780	0.0029504
2498.0	99.600	1.3781	0.0029473
2499.0	99.600	1.3784	0.0029440
2499.9	99.600	1.3785	0.0029411
2500.9	99.500	1.3788	0.0034876
2501.9	99.500	1.3790	0.0034838
2502.8	99.500	1.3790	0.0034819
2503.8	99.400	1.3794	0.0040267
2504.7	99.400	1.3792	0.0040255
2505.7	99.400	1.3795	0.0040207
2506.7	99.300	1.3799	0.0045657
2507.6	99.300	1.3795	0.0045650
2508.6	99.300	1.3799	0.0045595
2509.6	99.200	1.3802	0.0051045
2510.5	99.200	1.3798	0.0051041
2511.5	99.200	1.3803	0.0050981
2512.5	99.100	1.3806	0.0056424
2513.4	99.100	1.3802	0.0056415
2514.4	99.000	1.3805	0.0061865
2515.4	99.000	1.3807	0.0061815
2516.3	99.000	1.3803	0.0061805
2517.3	98.900	1.3809	0.0067232
2518.2	98.900	1.3803	0.0067236
2519.2	98.900	1.3807	0.0067170
2520.2	98.800	1.3810	0.0072608
2521.1	98.800	1.3805	0.0072610
2522.1	98.700	1.3807	0.0078058
2523.1	98.700	1.3808	0.0078003
2524.0	98.700	1.3802	0.0078008
2525.0	98.700	1.3806	0.0077934
2526.0	98.600	1.3809	0.0083375
2526.9	98.600	1.3801	0.0083389
2527.9	98.600	1.3804	0.0083323
2528.9	98.600	1.3808	0.0083246
2529.8	98.500	1.3801	0.0088758
2530.8	98.500	1.3802	0.0088701
2531.8	98.500	1.3805	0.0088630
2532.7	98.500	1.3799	0.0088634
2533.7	98.400	1.3805	0.0094037
2534.6	98.400	1.3796	0.0094066
2535.6	98.400	1.3798	0.0093999
2536.6	98.400	1.3800	0.0093930
2537.5	98.400	1.3792	0.0093944
2538.5	98.400	1.3795	0.0093875
2539.5	98.400	1.3798	0.0093803
2540.4	98.400	1.3790	0.0093813
2541.4	98.400	1.3792	0.0093741
2542.4	98.400	1.3795	0.0093672
2543.3	98.400	1.3787	0.0093684
2544.3	98.400	1.3790	0.0093613
2545.3	98.400	1.3793	0.0093546
2546.2	98.400	1.3783	0.0093565
2547.2	98.500	1.3790	0.0087991
2548.1	98.500	1.3785	0.0087986
2549.1	98.500	1.3789	0.0087910
2550.1	98.500	1.3792	0.0087838
2551.0	98.500	1.3785	0.0087843
2552.0	98.500	1.3788	0.0087776
2553.0	98.500	1.3790	0.0087717
2553.9	98.600	1.3783	0.0082269
2554.9	98.600	1.3788	0.0082188
2555.9	98.600	1.3792	0.0082114
2556.8	98.600	1.3786	0.0082116
2557.8	98.600	1.3788	0.0082054
2558.8	98.700	1.3792	0.0076549
2559.7	98.700	1.3788	0.0076535
2560.7	98.700	1.3793	0.0076463
2561.7	98.700	1.3797	0.0076389
2562.6	98.700	1.3791	0.0076392
2563.6	98.700	1.3798	0.0076299
2564.5	98.700	1.3791	0.0076308
2565.5	98.800	1.3795	0.0070825
2566.5	98.800	1.3800	0.0070744
2567.4	98.800	1.3796	0.0070736
2568.4	98.800	1.3800	0.0070662
2569.4	98.800	1.3804	0.0070591
2570.3	98.800	1.3800	0.0070586
2571.3	98.800	1.3803	0.0070519
2572.3	98.800	1.3807	0.0070450
2573.2	98.800	1.3801	0.0070462
2574.2	98.900	1.3805	0.0065002
2575.2	98.900	1.3810	0.0064919
2576.1	98.900	1.3807	0.0064907
2577.1	98.900	1.3814	0.0064807
2578.0	98.900	1.3811	0.0064807
2579.0	98.900	1.3815	0.0064731
2580.0	98.900	1.3819	0.0064650
2580.9	98.900	1.3815	0.0064650
2581.9	98.900	1.3820	0.0064573
2582.9	98.900	1.3824	0.0064492
2583.8	98.900	1.3821	0.0064487
2584.8	98.900	1.3826	0.0064394
2585.8	98.800	1.3830	0.0069675
2586.7	98.800	1.3824	0.0069695
2587.7	98.800	1.3828	0.0069623
2588.7	98.800	1.3831	0.0069547
2589.6	98.800	1.3826	0.0069556
2590.6	98.800	1.3830	0.0069478
2591.6	98.800	1.3834	0.0069396
2592.5	98.800	1.3830	0.0069401
2593.5	98.800	1.3838	0.0069277
2594.4	98.700	1.3833	0.0074639
2595.4	98.700	1.3834	0.0074577
2596.4	98.700	1.3837	0.0074506
2597.3	98.700	1.3831	0.0074527
2598.3	98.700	1.3834	0.0074453
2599.3	98.700	1.3836	0.0074382
2600.2	98.700	1.3830	0.0074406
2601.2	98.700	1.3832	0.0074346
2602.2	98.800	1.3835	0.0068936
2603.1	98.800	1.3832	0.0068934
2604.1	98.800	1.3836	0.0068851
2605.1	98.800	1.3840	0.0068769
2606.0	98.800	1.3835	0.0068779
2607.0	98.800	1.3842	0.0068669
2607.9	98.800	1.3837	0.0068684
2608.9	98.800	1.3840	0.0068607
2609.9	98.800	1.3843	0.0068529
2610.8	98.800	1.3838	0.0068545
2611.8	98.800	1.3841	0.0068476
2612.8	98.800	1.3843	0.0068407
2613.7	98.800	1.3837	0.0068440
2614.7	98.900	1.3840	0.0063066
2615.7	98.900	1.3844	0.0062978
2616.6	98.900	1.3840	0.0062990
2617.6	98.900	1.3843	0.0062921
2618.6	98.900	1.3844	0.0062866
2619.5	99.000	1.3839	0.0057597
2620.5	99.000	1.3846	0.0057483
2621.4	99.000	1.3841	0.0057504
2622.4	99.100	1.3845	0.0052161
2623.4	99.100	1.3849	0.0052075
2624.3	99.100	1.3846	0.0052080
2625.3	99.100	1.3848	0.0052023
2626.3	99.200	1.3850	0.0046706
2627.2	99.200	1.3848	0.0046706
2628.2	99.300	1.3851	0.0041387
2629.2	99.300	1.3856	0.0041304
2630.1	99.300	1.3853	0.0041304
2631.1	99.400	1.3857	0.0036001
2632.1	99.400	1.3861	0.0035920
2633.0	99.400	1.3859	0.0035915
2634.0	99.500	1.3863	0.0030625
2635.0	99.500	1.3867	0.0030541
2635.9	99.500	1.3866	0.0030532
2636.9	99.600	1.3871	0.0025239
2637.8	99.600	1.3872	0.0025196
2638.8	99.600	1.3876	0.0025125
2639.8	99.600	1.3878	0.0025070
2640.7	99.700	1.3879	0.0019851
2641.7	99.700	1.3884	0.0019760
2642.7	99.700	1.3887	0.0019686
2643.6	99.700	1.3887	0.0019670
2644.6	99.800	1.3891	0.0014420
2645.6	99.800	1.3895	0.0014329
2646.5	99.800	1.3897	0.0014281
2647.5	99.800	1.3901	0.0014210
2648.5	99.800	1.3903	0.0014157
2649.4	99.900	1.3905	0.00089502
2650.4	99.900	1.3910	0.00088453
2651.3	99.900	1.3913	0.00087833
2652.3	99.900	1.3917	0.00087023
2653.3	99.900	1.3920	0.00086260
2654.2	99.900	1.3923	0.00085688
2655.2	99.900	1.3926	0.00084972
2656.2	99.900	1.3928	0.00084376
2657.1	100.00	1.3932	0.00032210
2658.1	99.900	1.3937	0.00082493
2659.1	99.900	1.3939	0.00081921
2660.0	99.900	1.3940	0.00081515
2661.0	100.00	1.3945	0.00029230
2662.0	99.900	1.3950	0.00079393
2662.9	99.900	1.3951	0.00078988
2663.9	99.900	1.3954	0.00078201
2664.9	99.900	1.3957	0.00077438
2665.8	99.900	1.3959	0.00076866
2666.8	99.900	1.3963	0.00076008
2667.7	99.900	1.3965	0.00075436
2668.7	99.900	1.3968	0.00074577
2669.7	99.900	1.3971	0.00073743
2670.6	99.900	1.3973	0.00073123
2671.6	99.900	1.3976	0.00072289
2672.6	99.900	1.3980	0.00071383
2673.5	99.900	1.3982	0.00070715
2674.5	99.900	1.3985	0.00069857
2675.5	99.900	1.3989	0.00068951
2676.4	99.900	1.3991	0.00068283
2677.4	99.900	1.3994	0.00067329
2678.4	99.900	1.3998	0.00066376
2679.3	99.900	1.4000	0.00065708
2680.3	99.900	1.4004	0.00064659
2681.2	99.900	1.4006	0.00063896
2682.2	99.900	1.4010	0.00062895
2683.2	99.900	1.4014	0.00061798
2684.1	99.900	1.4016	0.00060987
2685.1	99.900	1.4020	0.00059891
2686.1	99.900	1.4025	0.00058699
2687.0	99.900	1.4029	0.00057554
2688.0	99.800	1.4032	0.0010724
2689.0	99.800	1.4034	0.0010648
2689.9	99.800	1.4036	0.0010591
2690.9	99.800	1.4039	0.0010486
2691.9	99.800	1.4043	0.0010376
2692.8	99.800	1.4045	0.0010304
2693.8	99.800	1.4049	0.0010176
2694.7	99.800	1.4051	0.0010095
2695.7	99.800	1.4055	0.00099683
2696.7	99.800	1.4060	0.00098324
2697.6	99.800	1.4063	0.00097227
2698.6	99.700	1.4066	0.0014677
2699.6	99.800	1.4070	0.00094867
2700.5	99.700	1.4073	0.0014439
2701.5	99.700	1.4076	0.0014338
2702.5	99.700	1.4080	0.0014210
2703.4	99.700	1.4082	0.0014126
2704.4	99.700	1.4087	0.0013976
2705.4	99.700	1.4092	0.0013795
2706.3	99.600	1.4094	0.0018766
2707.3	99.600	1.4097	0.0018663
2708.3	99.600	1.4100	0.0018532
2709.2	99.600	1.4102	0.0018466
2710.2	99.600	1.4107	0.0018289
2711.1	99.600	1.4109	0.0018201
2712.1	99.600	1.4114	0.0018029
2713.1	99.600	1.4120	0.0017822
2714.0	99.500	1.4122	0.0022783
2715.0	99.500	1.4125	0.0022659
2716.0	99.500	1.4130	0.0022502
2716.9	99.500	1.4131	0.0022421
2717.9	99.500	1.4136	0.0022235
2718.9	99.500	1.4143	0.0022011
2719.8	99.400	1.4144	0.0026970
2720.8	99.400	1.4148	0.0026827
2721.8	99.400	1.4152	0.0026653
2722.7	99.400	1.4154	0.0026572
2723.7	99.400	1.4161	0.0026326
2724.6	99.400	1.4164	0.0026197
2725.6	99.300	1.4169	0.0031028
2726.6	99.300	1.4173	0.0030856
2727.5	99.300	1.4174	0.0030775
2728.5	99.300	1.4181	0.0030522
2729.5	99.200	1.4187	0.0035334
2730.4	99.200	1.4186	0.0035300
2731.4	99.200	1.4192	0.0035086
2732.4	99.200	1.4198	0.0034840
2733.3	99.200	1.4201	0.0034714
2734.3	99.100	1.4207	0.0039496
2735.3	99.100	1.4212	0.0039277
2736.2	99.100	1.4214	0.0039172
2737.2	99.000	1.4220	0.0043952
2738.2	99.000	1.4225	0.0043731
2739.1	99.000	1.4225	0.0043664
2740.1	99.000	1.4235	0.0043275
2741.0	98.900	1.4236	0.0048234
2742.0	98.900	1.4242	0.0047984
2743.0	98.900	1.4250	0.0047648
2743.9	98.800	1.4250	0.0052617
2744.9	98.800	1.4256	0.0052347
2745.9	98.800	1.4265	0.0051990
2746.8	98.700	1.4265	0.0056951
2747.8	98.700	1.4272	0.0056632
2748.8	98.600	1.4279	0.0061340
2749.7	98.600	1.4278	0.0061331
2750.7	98.600	1.4287	0.0060949
2751.7	98.500	1.4295	0.0065608
2752.6	98.500	1.4295	0.0065570
2753.6	98.400	1.4306	0.0070119
2754.5	98.400	1.4305	0.0070100
2755.5	98.300	1.4313	0.0074768
2756.5	98.300	1.4321	0.0074401
2757.4	98.300	1.4321	0.0074320
2758.4	98.200	1.4331	0.0078888
2759.4	98.100	1.4340	0.0083523
2760.3	98.100	1.4338	0.0083528
2761.3	98.000	1.4347	0.0088131
