# Data taken from the Leiden Laboratory Ice Database
# Paper: Öberg et al, DOI: 10.1051/0004-6361:20065881

# Pure H2O (3000 L) - 15 K
# https://icedb.strw.leidenuniv.nl/data/14

Freq. Trans.
1453.36 0.00280477
1454.32 0.00284805
1455.29 0.00284532
1456.25 0.00277523
1457.22 0.00283017
1458.18 0.00292331
1459.15 0.00298515
1460.11 0.00305828
1461.07 0.00295035
1462.04 0.00285297
1463.00 0.00294900
1463.97 0.00305109
1464.93 0.00300018
1465.90 0.00305404
1466.86 0.00310074
1467.83 0.00307446
1468.79 0.00317107
1469.75 0.00311735
1470.72 0.00298781
1471.68 0.00296547
1472.65 0.00302847
1473.61 0.00309396
1474.58 0.00320637
1475.54 0.00329107
1476.51 0.00324939
1477.47 0.00307813
1478.43 0.00310081
1479.40 0.00323190
1480.36 0.00326888
1481.33 0.00328767
1482.29 0.00318585
1483.26 0.00315924
1484.22 0.00325990
1485.18 0.00322381
1486.15 0.00331300
1487.11 0.00347070
1488.08 0.00340473
1489.04 0.00333223
1490.01 0.00330289
1490.97 0.00336916
1491.94 0.00334288
1492.90 0.00327477
1493.86 0.00331230
1494.83 0.00325987
1495.79 0.00328806
1496.76 0.00337913
1497.72 0.00343934
1498.69 0.00349849
1499.65 0.00351082
1500.62 0.00339170
1501.58 0.00336295
1502.54 0.00348127
1503.51 0.00350168
1504.47 0.00362885
1505.44 0.00371190
1506.40 0.00362243
1507.37 0.00352609
1508.33 0.00356585
1509.29 0.00351887
1510.26 0.00341808
1511.22 0.00340663
1512.19 0.00344770
1513.15 0.00357116
1514.12 0.00363948
1515.08 0.00367941
1516.05 0.00374443
1517.01 0.00382895
1517.97 0.00383742
1518.94 0.00368252
1519.90 0.00375661
1520.87 0.00383270
1521.83 0.00378154
1522.80 0.00374764
1523.76 0.00367452
1524.73 0.00386400
1525.69 0.00396787
1526.65 0.00384297
1527.62 0.00386018
1528.58 0.00383815
1529.55 0.00380277
1530.51 0.00397112
1531.48 0.00406818
1532.44 0.00407672
1533.41 0.00396999
1534.37 0.00385130
1535.33 0.00387328
1536.30 0.00395052
1537.26 0.00392201
1538.23 0.00396338
1539.19 0.00401043
1540.16 0.00390473
1541.12 0.00406017
1542.08 0.00413947
1543.05 0.00410701
1544.01 0.00410860
1544.98 0.00413250
1545.94 0.00419209
1546.91 0.00420947
1547.87 0.00421744
1548.84 0.00417466
1549.80 0.00416288
