# This data was collected and compiled at the NASA/Ames Research Center, Moffett Field, CA.  Any use of this data should recognize the parent publication:

# D.M. Hudgins, S.A. Sandford, L.J. Allamandola, and A.G.G.M. Tielens, "Mid- and Far-Infrared Spectroscopy of Ices: Optical Constants and Integrated Absorbances", The Astrophysical Journal Supplement Series, 86, no. 2, p. 713-870, 1993

# Interstellar mix - 10 K - H2O:CH3OH:CO:NH3 = 100:10:1:1
# http://www.astrochem.org/data/ISMix.php

Freq.	%T,10K	n, 10K	k, 10K
#(cm-1)
3475.0	50.800	0.94582	0.23063
3476.0	51.100	0.95399	0.22857
3476.9	51.500	0.93631	0.22341
3477.9	51.800	0.94606	0.22158
3478.9	52.100	0.95426	0.21963
3479.8	52.400	0.93734	0.21538
3480.8	52.700	0.94636	0.21358
3481.8	53.100	0.95433	0.21086
3482.7	53.400	0.93838	0.20667
3483.7	53.700	0.94743	0.20498
3484.7	54.000	0.95508	0.20317
3485.6	54.300	0.93941	0.19897
3486.6	54.700	0.94816	0.19652
3487.6	55.000	0.95576	0.19480
3488.5	55.300	0.94069	0.19064
3489.5	55.600	0.95690	0.18993
3490.4	56.000	0.94218	0.18500
3491.4	56.300	0.95074	0.18351
3492.4	56.600	0.95785	0.18188
3493.3	56.900	0.94421	0.17786
3494.3	57.200	0.95215	0.17638
3495.3	57.600	0.95900	0.17402
3496.2	57.900	0.94627	0.17009
3497.2	58.200	0.95421	0.16870
3498.2	58.500	0.96083	0.16716
3499.1	58.800	0.94838	0.16327
3500.1	59.100	0.95578	0.16188
3501.1	59.500	0.96214	0.15964
3502.0	59.800	0.95032	0.15582
3503.0	60.100	0.96413	0.15535
3503.9	60.400	0.95232	0.15153
3504.9	60.700	0.95942	0.15023
3505.9	61.000	0.96520	0.14877
3506.8	61.400	0.95439	0.14436
3507.8	61.700	0.96156	0.14315
3508.8	62.000	0.96736	0.14176
3509.7	62.300	0.95694	0.13813
3510.7	62.700	0.96373	0.13623
3511.7	63.000	0.96948	0.13490
3512.6	63.300	0.95982	0.13138
3513.6	63.600	0.96619	0.13019
3514.6	64.000	0.97154	0.12817
3515.5	64.300	0.96238	0.12474
3516.5	64.600	0.97372	0.12434
3517.4	64.900	0.96445	0.12090
3518.4	65.300	0.97059	0.11911
3519.4	65.600	0.97578	0.11785
3520.3	65.900	0.96743	0.11457
3521.3	66.300	0.97343	0.11282
3522.3	66.600	0.97848	0.11160
3523.2	66.900	0.97067	0.10841
3524.2	67.300	0.97648	0.10671
3525.2	67.600	0.98136	0.10551
3526.1	67.900	0.97420	0.10245
3527.1	68.200	0.97958	0.10137
3528.1	68.600	0.98413	0.099542
3529.0	68.900	0.97756	0.096595
3530.0	69.200	0.98280	0.095541
3531.0	69.600	0.98720	0.093751
3531.9	69.900	0.98101	0.090890
3532.9	70.200	0.98978	0.090451
3533.8	70.500	0.98351	0.087595
3534.8	70.900	0.98852	0.085981
3535.8	71.200	0.99282	0.084862
3536.7	71.500	0.98736	0.082163
3537.7	71.800	0.99209	0.081144
3538.7	72.200	0.99609	0.079432
3539.6	72.500	0.99129	0.076869
3540.6	72.800	0.99598	0.075885
3541.6	73.100	0.99982	0.074769
3542.5	73.400	0.99516	0.072258
3543.5	73.700	0.99949	0.071249
3544.5	74.100	1.0032	0.069583
3545.4	74.400	0.99909	0.067192
3546.4	74.700	1.0061	0.066670
3547.3	75.000	1.0021	0.064311
3548.3	75.300	1.0063	0.063336
3549.3	75.600	1.0098	0.062261
3550.2	75.900	1.0063	0.060019
3551.2	76.200	1.0105	0.059069
3552.2	76.400	1.0138	0.058526
3553.1	76.700	1.0104	0.056325
3554.1	77.000	1.0142	0.055341
3555.1	77.300	1.0174	0.054265
3556.0	77.600	1.0145	0.052181
3557.0	77.900	1.0183	0.051229
3558.0	78.100	1.0214	0.050683
3558.9	78.400	1.0186	0.048643
3559.9	78.700	1.0221	0.047669
3560.9	79.000	1.0252	0.046628
3561.8	79.200	1.0229	0.045194
3562.8	79.500	1.0280	0.044504
3563.7	79.700	1.0256	0.043088
3564.7	80.000	1.0288	0.042090
3565.7	80.300	1.0317	0.041054
3566.6	80.500	1.0299	0.039744
3567.6	80.700	1.0329	0.039234
3568.6	81.000	1.0356	0.038170
3569.5	81.200	1.0339	0.036891
3570.5	81.500	1.0369	0.035903
3571.5	81.700	1.0395	0.035349
3572.4	81.900	1.0379	0.034105
3573.4	82.200	1.0408	0.033110
3574.4	82.400	1.0433	0.032549
3575.3	82.600	1.0420	0.031359
3576.3	82.800	1.0458	0.031012
3577.2	83.100	1.0445	0.029375
3578.2	83.300	1.0473	0.028865
3579.2	83.500	1.0496	0.028286
3580.1	83.700	1.0487	0.027181
3581.1	83.900	1.0512	0.026637
3582.1	84.100	1.0533	0.026042
3583.0	84.300	1.0525	0.024971
3584.0	84.500	1.0549	0.024414
3585.0	84.700	1.0569	0.023812
3585.9	84.900	1.0563	0.022778
3586.9	85.100	1.0585	0.022214
3587.9	85.300	1.0605	0.021608
3588.8	85.500	1.0600	0.020612
3589.8	85.700	1.0630	0.020171
3590.7	85.900	1.0627	0.019211
3591.7	86.000	1.0648	0.019080
3592.7	86.200	1.0666	0.018448
3593.6	86.400	1.0663	0.017507
3594.6	86.600	1.0684	0.016937
3595.6	86.700	1.0702	0.016762
3596.5	86.900	1.0700	0.015836
3597.5	87.100	1.0720	0.015255
3598.5	87.200	1.0737	0.015074
3599.4	87.400	1.0737	0.014185
3600.4	87.500	1.0755	0.014016
3601.4	87.700	1.0771	0.013384
3602.3	87.800	1.0772	0.012950
3603.3	88.000	1.0789	0.012335
3604.3	88.100	1.0805	0.012130
3605.2	88.300	1.0806	0.011282
3606.2	88.400	1.0827	0.011159
3607.1	88.600	1.0829	0.010330
3608.1	88.700	1.0846	0.010150
3609.1	88.800	1.0861	0.0099330
3610.0	88.900	1.0863	0.0095272
3611.0	89.100	1.0878	0.0088961
3612.0	89.200	1.0893	0.0086851
3612.9	89.300	1.0896	0.0083079
3613.9	89.400	1.0910	0.0080833
3614.9	89.500	1.0923	0.0078321
3615.8	89.700	1.0926	0.0070462
3616.8	89.800	1.0941	0.0068359
3617.8	89.900	1.0955	0.0065994
3618.7	90.000	1.0959	0.0062418
3619.7	90.100	1.0974	0.0060375
3620.6	90.200	1.0979	0.0056806
3621.6	90.300	1.0991	0.0054300
3622.6	90.500	1.1004	0.0047774
3623.5	90.500	1.1009	0.0048554
3624.5	90.700	1.1022	0.0042021
3625.5	90.700	1.1034	0.0043664
3626.4	90.800	1.1039	0.0040197
3627.4	90.900	1.1050	0.0037613
3628.4	91.000	1.1061	0.0034971
3629.3	91.100	1.1068	0.0031757
3630.3	91.100	1.1078	0.0033054
3631.3	91.300	1.1087	0.0026162
3632.2	91.400	1.1095	0.0023112
3633.2	91.500	1.1107	0.0020614
3634.2	91.500	1.1117	0.0021918
3635.1	91.600	1.1123	0.0018620
3636.1	91.700	1.1133	0.0015945
3637.0	91.800	1.1140	0.0012860
3638.0	91.900	1.1151	0.0010233
3639.0	91.900	1.1161	0.0011420
3639.9	92.000	1.1167	0.00082207
3640.9	92.100	1.1177	0.00054216
3641.9	92.200	1.1186	0.00026798
3642.8	92.200	1.1194	0.00036240
3643.8	92.300	1.1202	6.5804e-05
3644.8	92.400	1.1211	0.0000
3645.7	92.500	1.1220	0.0000
3646.7	92.500	1.1229	0.0000
3647.7	92.600	1.1237	0.0000
3648.6	92.600	1.1245	0.0000
3649.6	92.700	1.1253	0.0000
3650.5	92.700	1.1261	0.0000
3651.5	92.800	1.1267	0.0000
3652.5	92.900	1.1275	0.0000
3653.4	93.000	1.1285	0.0000
3654.4	93.000	1.1293	0.0000
3655.4	93.100	1.1301	0.0000
3656.3	93.100	1.1310	0.0000
3657.3	93.100	1.1315	0.0000
3658.3	93.300	1.1322	0.0000
3659.2	93.300	1.1333	0.0000
3660.2	93.400	1.1340	0.0000
3661.2	93.400	1.1348	0.0000
3662.1	93.400	1.1357	0.0000
3663.1	93.500	1.1363	0.0000
3664.1	93.500	1.1370	0.0000
3665.0	93.600	1.1379	0.0000
3666.0	93.600	1.1386	0.0000
3666.9	93.600	1.1394	0.0000
3667.9	93.700	1.1400	0.0000
3668.9	93.700	1.1407	0.0000
3669.8	93.700	1.1416	0.0000
3670.8	93.800	1.1422	0.0000
3671.8	93.800	1.1428	0.0000
3672.7	93.800	1.1437	0.0000
3673.7	93.900	1.1443	0.0000
3674.7	93.900	1.1449	0.0000
3675.6	93.900	1.1458	0.0000
3676.6	93.900	1.1463	0.0000
3677.6	94.000	1.1468	0.0000
3678.5	94.000	1.1477	0.0000
3679.5	94.100	1.1482	0.0000
3680.4	94.100	1.1492	0.0000
3681.4	94.100	1.1498	0.0000
3682.4	94.100	1.1504	0.0000
3683.3	94.100	1.1513	0.0000
3684.3	94.100	1.1518	0.0000
3685.3	94.100	1.1523	0.0000
3686.2	94.100	1.1532	0.0000
3687.2	94.100	1.1537	0.0000
3688.2	94.100	1.1542	0.0000
3689.1	94.000	1.1548	0.0000
3690.1	94.100	1.1552	0.0000
3691.1	94.100	1.1557	0.0000
3692.0	94.100	1.1564	0.0000
3693.0	94.100	1.1567	0.0000
3693.9	94.100	1.1575	0.0000
3694.9	94.100	1.1579	0.0000
3695.9	94.100	1.1583	0.0000
3696.8	94.100	1.1589	0.0000
3697.8	94.100	1.1592	0.0000
3698.8	94.200	1.1597	0.0000
3699.7	94.100	1.1603	0.0000
3700.7	94.200	1.1606	0.0000
3701.7	94.200	1.1610	0.0000
3702.6	94.200	1.1616	0.0000
3703.6	94.300	1.1620	0.0000
3704.6	94.300	1.1625	0.0000
3705.5	94.300	1.1632	0.0000
3706.5	94.300	1.1635	0.0000
3707.5	94.400	1.1639	0.0000
3708.4	94.400	1.1648	0.0000
3709.4	94.400	1.1650	0.0000
3710.3	94.400	1.1658	0.0000
3711.3	94.400	1.1662	0.0000
3712.3	94.400	1.1666	0.0000
3713.2	94.300	1.1671	0.0000
3714.2	94.400	1.1673	0.0000
3715.2	94.400	1.1677	0.0000
3716.1	94.400	1.1683	0.0000
3717.1	94.400	1.1686	0.0000
3718.1	94.400	1.1687	0.0000
3719.0	94.500	1.1693	0.0000
3720.0	94.500	1.1696	0.0000
3721.0	94.600	1.1699	0.0000
3721.9	94.600	1.1707	0.0000
3722.9	94.600	1.1708	0.0000
3723.8	94.700	1.1714	0.0000
3724.8	94.800	1.1719	0.0000
3725.8	94.800	1.1724	0.0000
3726.7	94.800	1.1731	0.0000
3727.7	94.800	1.1734	0.0000
3728.7	94.900	1.1738	0.0000
3729.6	94.900	1.1747	0.0000
3730.6	94.900	1.1751	0.0000
3731.6	94.900	1.1754	0.0000
3732.5	94.900	1.1762	0.0000
3733.5	94.900	1.1765	0.0000
3734.5	94.900	1.1768	0.0000
3735.4	94.900	1.1775	0.0000
3736.4	94.900	1.1778	0.0000
3737.4	94.900	1.1781	0.0000
3738.3	94.900	1.1787	0.0000
3739.3	95.000	1.1790	0.0000
3740.2	94.900	1.1797	0.0000
3741.2	95.000	1.1800	0.0000
3742.2	94.900	1.1803	0.0000
3743.1	95.000	1.1810	0.0000
3744.1	94.900	1.1814	0.0000
3745.1	94.900	1.1815	0.0000
3746.0	94.900	1.1821	0.0000
3747.0	95.000	1.1825	0.0000
3748.0	94.900	1.1828	0.0000
3748.9	94.900	1.1834	0.0000
3749.9	94.900	1.1836	0.0000
3750.9	94.900	1.1837	0.0000
3751.8	95.000	1.1844	0.0000
3752.8	94.900	1.1846	0.0000
3753.7	94.900	1.1851	0.0000
3754.7	95.000	1.1853	0.0000
3755.7	95.000	1.1857	0.0000
3756.6	95.000	1.1865	0.0000
3757.6	94.900	1.1867	0.0000
3758.6	94.900	1.1867	0.0000
3759.5	95.000	1.1874	0.0000
3760.5	94.900	1.1876	0.0000
3761.5	94.900	1.1877	0.0000
3762.4	95.000	1.1883	0.0000
3763.4	95.000	1.1886	0.0000
3764.4	95.000	1.1889	0.0000
3765.3	95.000	1.1895	0.0000
3766.3	95.000	1.1897	0.0000
3767.2	95.000	1.1903	0.0000
3768.2	95.000	1.1906	0.0000
3769.2	94.900	1.1908	0.0000
3770.1	94.900	1.1911	0.0000
3771.1	95.000	1.1914	0.0000
3772.1	94.900	1.1916	0.0000
3773.0	95.000	1.1920	0.0000
3774.0	95.000	1.1924	0.0000
3775.0	95.000	1.1926	0.0000
3775.9	95.000	1.1932	0.0000
3776.9	95.000	1.1934	0.0000
3777.9	95.000	1.1937	0.0000
3778.8	95.000	1.1943	0.0000
3779.8	94.900	1.1945	0.0000
3780.8	94.900	1.1946	0.0000
3781.7	94.900	1.1950	0.0000
3782.7	94.900	1.1950	0.0000
3783.6	95.000	1.1955	0.0000
3784.6	95.000	1.1959	0.0000
3785.6	94.900	1.1961	0.0000
3786.5	94.900	1.1964	0.0000
3787.5	95.000	1.1966	0.0000
3788.5	95.000	1.1970	0.0000
3789.4	94.900	1.1974	0.0000
3790.4	95.000	1.1975	0.0000
3791.4	95.000	1.1979	0.0000
3792.3	95.000	1.1984	0.0000
3793.3	94.900	1.1986	0.0000
3794.3	94.900	1.1987	0.0000
3795.2	95.000	1.1992	0.0000
3796.2	94.900	1.1993	0.0000
3797.1	94.900	1.1997	0.0000
3798.1	94.900	1.1998	0.0000
3799.1	95.000	1.2000	0.0000
3800.0	94.900	1.2005	0.0000
3801.0	95.000	1.2007	0.0000
3802.0	94.900	1.2010	0.0000
3802.9	94.900	1.2013	0.0000
3803.9	94.900	1.2013	0.0000
3804.9	95.000	1.2016	0.0000
3805.8	94.900	1.2020	0.0000
3806.8	95.000	1.2022	0.0000
3807.8	94.900	1.2024	0.0000
3808.7	95.000	1.2027	0.0000
3809.7	95.000	1.2029	0.0000
3810.6	95.000	1.2034	0.0000
3811.6	95.000	1.2036	0.0000
3812.6	95.000	1.2038	0.0000
3813.5	95.000	1.2043	0.0000
3814.5	95.000	1.2046	0.0000
3815.5	94.900	1.2048	0.0000
3816.4	94.900	1.2050	0.0000
3817.4	94.900	1.2051	0.0000
3818.4	94.900	1.2053	0.0000
3819.3	94.900	1.2055	0.0000
3820.3	95.000	1.2057	0.0000
3821.3	95.000	1.2061	0.0000
3822.2	94.900	1.2065	0.0000
3823.2	94.900	1.2065	0.0000
3824.2	94.900	1.2066	0.0000
3825.1	95.000	1.2069	0.0000
3826.1	95.000	1.2071	0.0000
3827.0	95.000	1.2076	0.0000
3828.0	95.000	1.2078	0.0000
3829.0	95.000	1.2080	0.0000
3829.9	95.000	1.2084	0.0000
3830.9	94.900	1.2085	0.0000
3831.9	95.000	1.2087	0.0000
3832.8	94.900	1.2090	0.0000
3833.8	95.000	1.2091	0.0000
3834.8	95.000	1.2093	0.0000
3835.7	95.000	1.2097	0.0000
3836.7	95.000	1.2099	0.0000
3837.7	95.000	1.2102	0.0000
3838.6	94.900	1.2104	0.0000
3839.6	95.000	1.2105	0.0000
3840.6	95.000	1.2108	0.0000
3841.5	95.000	1.2112	0.0000
3842.5	95.000	1.2113	0.0000
3843.4	94.900	1.2116	0.0000
3844.4	95.000	1.2117	0.0000
3845.4	95.000	1.2119	0.0000
3846.3	95.000	1.2123	0.0000
3847.3	95.000	1.2125	0.0000
3848.3	94.900	1.2126	0.0000
3849.2	95.000	1.2129	0.0000
3850.2	95.000	1.2132	0.0000
3851.2	94.900	1.2133	0.0000
3852.1	95.000	1.2136	0.0000
3853.1	94.900	1.2139	0.0000
3854.1	94.900	1.2140	0.0000
3855.0	94.800	1.2141	0.0000
3856.0	94.900	1.2140	0.0000
3856.9	95.000	1.2144	0.0000
3857.9	94.900	1.2146	0.0000
3858.9	94.900	1.2146	0.0000
3859.8	95.000	1.2149	0.0000
3860.8	95.000	1.2152	0.0000
3861.8	95.000	1.2155	0.0000
3862.7	94.900	1.2157	0.0000
3863.7	95.000	1.2158	0.0000
3864.7	95.000	1.2161	0.0000
3865.6	94.900	1.2163	0.0000
3866.6	95.000	1.2164	0.0000
3867.6	95.000	1.2167	0.0000
3868.5	95.000	1.2171	0.0000
3869.5	94.900	1.2172	0.0000
3870.4	94.900	1.2173	0.0000
3871.4	94.900	1.2173	0.0000
3872.4	95.000	1.2175	0.0000
3873.3	95.000	1.2179	0.0000
3874.3	95.000	1.2181	0.0000
3875.3	94.900	1.2182	0.0000
3876.2	95.000	1.2184	0.0000
3877.2	95.000	1.2186	0.0000
3878.2	95.000	1.2188	0.0000
3879.1	95.000	1.2191	0.0000
3880.1	95.000	1.2194	0.0000
3881.1	94.900	1.2194	0.0000
3882.0	95.000	1.2196	0.0000
3883.0	95.000	1.2199	0.0000
3884.0	94.900	1.2200	0.0000
3884.9	95.000	1.2203	0.0000
3885.9	94.900	1.2205	0.0000
3886.8	94.900	1.2206	0.0000
3887.8	94.900	1.2206	0.0000
3888.8	95.000	1.2208	0.0000
3889.7	94.900	1.2211	0.0000
3890.7	95.000	1.2213	0.0000
3891.7	94.900	1.2215	0.0000
3892.6	94.900	1.2215	0.0000
3893.6	95.000	1.2218	0.0000
3894.6	94.900	1.2219	0.0000
3895.5	95.000	1.2222	0.0000
3896.5	94.900	1.2224	0.0000
3897.5	94.900	1.2224	0.0000
3898.4	94.900	1.2226	0.0000
3899.4	95.000	1.2228	0.0000
3900.3	94.900	1.2231	0.0000
3901.3	94.900	1.2231	0.0000
3902.3	94.900	1.2232	0.0000
3903.2	94.900	1.2234	0.0000
3904.2	94.900	1.2235	0.0000
3905.2	94.900	1.2235	0.0000
3906.1	95.000	1.2237	0.0000
3907.1	95.000	1.2240	0.0000
3908.1	95.000	1.2242	0.0000
3909.0	95.000	1.2245	0.0000
3910.0	95.000	1.2247	0.0000
3911.0	94.900	1.2248	0.0000
3911.9	95.000	1.2250	0.0000
3912.9	94.900	1.2251	0.0000
3913.9	95.000	1.2252	0.0000
3914.8	95.000	1.2255	0.0000
3915.8	95.000	1.2257	0.0000
3916.7	95.000	1.2260	0.0000
3917.7	94.900	1.2261	0.0000
3918.7	94.900	1.2262	0.0000
3919.6	94.900	1.2263	0.0000
3920.6	94.900	1.2263	0.0000
3921.6	95.000	1.2265	0.0000
3922.5	94.900	1.2267	0.0000
3923.5	95.000	1.2268	0.0000
3924.5	95.000	1.2272	0.0000
3925.4	94.900	1.2273	0.0000
3926.4	94.900	1.2273	0.0000
3927.4	95.000	1.2274	0.0000
3928.3	95.000	1.2277	0.0000
3929.3	95.000	1.2279	0.0000
3930.2	95.000	1.2282	0.0000
3931.2	94.900	1.2284	0.0000
3932.2	94.900	1.2284	0.0000
3933.1	94.900	1.2285	0.0000
3934.1	94.900	1.2286	0.0000
3935.1	94.900	1.2288	0.0000
3936.0	94.900	1.2289	0.0000
3937.0	94.900	1.2290	0.0000
3938.0	94.900	1.2291	0.0000
3938.9	95.000	1.2293	0.0000
3939.9	94.900	1.2295	0.0000
3940.9	94.900	1.2296	0.0000
3941.8	94.900	1.2297	0.0000
3942.8	95.000	1.2299	0.0000
3943.7	94.900	1.2301	0.0000
3944.7	95.000	1.2302	0.0000
3945.7	94.900	1.2305	0.0000
3946.6	94.900	1.2305	0.0000
3947.6	94.900	1.2306	0.0000
3948.6	94.900	1.2307	0.0000
3949.5	94.900	1.2308	0.0000
3950.5	95.000	1.2310	0.0000
3951.5	94.900	1.2313	0.0000
3952.4	94.900	1.2313	0.0000
3953.4	94.900	1.2314	0.0000
3954.4	94.900	1.2315	0.0000
3955.3	95.000	1.2317	0.0000
3956.3	94.900	1.2320	0.0000
3957.3	94.900	1.2320	0.0000
3958.2	94.900	1.2321	4.7684e-07
3959.2	94.900	1.2323	7.1526e-06
3960.1	94.900	1.2324	1.3113e-05
3961.1	94.900	1.2325	2.0027e-05
3962.1	94.900	1.2326	2.6703e-05
3963.0	94.900	1.2327	3.2663e-05
3964.0	94.900	1.2328	3.9101e-05
3965.0	94.900	1.2329	4.4107e-05
3965.9	95.000	1.2331	0.0000
3966.9	94.900	1.2334	6.2466e-05
3967.9	94.900	1.2334	6.7711e-05
3968.8	94.900	1.2335	7.2241e-05
3969.8	94.900	1.2335	7.6771e-05
3970.8	95.000	1.2337	0.0000
3971.7	95.000	1.2340	0.0000
3972.7	94.900	1.2342	0.00010371
3973.6	94.900	1.2342	0.00010681
3974.6	94.900	1.2342	0.00011063
3975.6	95.000	1.2344	0.0000
3976.5	95.000	1.2347	0.0000
3977.5	94.900	1.2349	0.00013661
3978.5	94.900	1.2349	0.00014091
3979.4	94.900	1.2350	0.00014520
3980.4	94.900	1.2350	0.00015068
3981.4	94.900	1.2351	0.00015497
3982.3	95.000	1.2353	0.0000
3983.3	94.900	1.2355	0.00017095
3984.3	94.900	1.2355	0.00017405
3985.2	95.000	1.2356	0.0000
3986.2	94.900	1.2358	0.00018811
3987.1	95.000	1.2359	0.0000
3988.1	94.900	1.2361	0.00020218
3989.1	94.900	1.2361	0.00020599
3990.0	94.900	1.2361	0.00020838
3991.0	95.000	1.2363	0.0000
3992.0	94.900	1.2365	0.00022244
3992.9	95.000	1.2366	0.0000
3993.9	94.900	1.2367	0.00023365
3994.9	95.000	1.2367	0.0000
3995.8	95.000	1.2370	0.0000
3996.8	95.000	1.2372	0.0000
3997.8	94.900	1.2372	0.00025868
3998.7	95.000	1.2372	0.0000
3999.7	95.000	1.2375	0.0000
